path,bytes,width,height,disposition,dest_dir,dest_name,profile,notes
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/W 3104 103 6805 2 CPU V1_3 0xB42D.bin,16384,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_W 3104 103 6805 2 CPU V1_3 0xB42D.bin,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/W 3104 103 6806 2 CPU V1_3 0x1A1C.bin,16384,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_W 3104 103 6806 2 CPU V1_3 0x1A1C.bin,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/same/domesday_6803_drive 0x68FF.rom,16384,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_same_domesday_6803_drive 0x68FF.rom,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/same/domesday_6804_control 0x6728.rom,65536,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_same_domesday_6804_control 0x6728.rom,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/same/domesday_6807_descrambler 0x1FBE.rom,16384,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_same_domesday_6807_descrambler 0x1FBE.rom,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 ROM dumps/old VP415 ROMs/same/domesday_6808_sync 0xD120.rom,16384,,,download,docs/reference/assets/originals/firmware,VP415 ROM dumps_old VP415 ROMs_same_domesday_6808_sync 0xD120.rom,none,"checksums in planning/firmware-checksums.csv; 28 files, 11 distinct images"
unsorted-source-material/VP415 repair/7/Diagnostic mode reports error 7.docx,182461,,,convert,docs/repair/case-studies/assets/originals,diagnostic-mode-reports-error-7.docx,none,converted to docs/repair/case-studies/error-7-focus.md in phase 6
unsorted-source-material/VP415 repair/7/FOC-ER input to Module J.png,31891,800,512,publish,docs/repair/case-studies/assets/originals,error-7-focus-foc-er-input-to-module-j.png,scope-trace,scope trace for the error-7-focus investigation
unsorted-source-material/VP415 repair/7/Module J DSG of 6206.png,46991,800,512,publish,docs/repair/case-studies/assets/originals,error-7-focus-module-j-dsg-of-6206.png,scope-trace,scope trace for the error-7-focus investigation
unsorted-source-material/VP415 repair/7/Module J test FOC-ER and pins5-6 7001.png,42938,800,512,publish,docs/repair/case-studies/assets/originals,error-7-focus-module-j-test-foc-er-and-pins5-6-7001.png,scope-trace,scope trace for the error-7-focus investigation
unsorted-source-material/VP415 repair/7/Module J test from startup to fail in diagnostic mode.png,44403,800,512,publish,docs/repair/case-studies/assets/originals,error-7-focus-module-j-test-from-startup-to-fail-in-diagnostic-mode.png,scope-trace,scope trace for the error-7-focus investigation
unsorted-source-material/VP415 repair/Diagnostic mode reports error 9.docx,204694,,,convert,docs/repair/case-studies/assets/originals,diagnostic-mode-reports-error-9.docx,none,converted to docs/repair/case-studies/error-9-frame-lock.md in phase 6
unsorted-source-material/VP415 repair/Module G 1G1.png,24480,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-1g1.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G 2G1.png,24707,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-2g1.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G 3G2.png,37836,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-3g2.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G 6G1.png,26286,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-6g1.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G 6G2.png,21480,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-6g2.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G 8G1.png,27543,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-8g1.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/Module G E 7014.png,26141,800,512,publish,docs/repair/case-studies/assets/originals,error-9-frame-lock-module-g-e-7014.png,scope-trace,scope trace for the error-9-frame-lock investigation
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment L5002 post.png,46535,800,512,publish,docs/reference/calibration/assets/originals,adjustment-l5002-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment L5002 pre.png,44886,800,512,publish,docs/reference/calibration/assets/originals,adjustment-l5002-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment L5003 post.png,32188,800,512,publish,docs/reference/calibration/assets/originals,adjustment-l5003-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment L5004 post.png,84650,800,512,publish,docs/reference/calibration/assets/originals,adjustment-l5004-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment L5004 pre.png,69053,800,512,publish,docs/reference/calibration/assets/originals,adjustment-l5004-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3045 post.png,50903,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3045-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3045 pre.png,50451,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3045-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R308 pre.png,49536,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r308-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3080 post.png,39924,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3080-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3080 pre 2.png,40057,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3080-pre-2.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3080 pre.png,52915,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3080-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3082 post.png,56529,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3082-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3082 pre.png,56662,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3082-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3084 post.png,57698,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3084-post.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Adjustment R3084 pre.png,57814,800,512,publish,docs/reference/calibration/assets/originals,adjustment-r3084-pre.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/Calibration and adjustment of RGB Module.docx,1998491,,,convert,docs/reference/calibration/assets/originals,calibration-and-adjustment-of-rgb-module.docx,none,source for the RGB calibration guide - deferred, not published (see phase 6)
unsorted-source-material/VP415 repair/RGB Module calibration/RGB Module diagram.pptx,1397658,,,publish,docs/reference/calibration/assets/originals,rgb-module-diagram.pptx,none,editable source (manifest §11.2)
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/B-Signal after black-level adjustment 4B3.png,58789,800,512,publish,docs/reference/calibration/assets/originals,b-signal-after-black-level-adjustment-4b3.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/B-signal adjustment of 3084.png,35909,800,512,publish,docs/reference/calibration/assets/originals,b-signal-adjustment-of-3084.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Bandpass adjustment on IC 7201 pin 15.png,86712,800,512,publish,docs/reference/calibration/assets/originals,bandpass-adjustment-on-ic-7201-pin-15.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/CVBS input signal on 1B1.png,63778,800,512,publish,docs/reference/calibration/assets/originals,cvbs-input-signal-on-1b1.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Chroma over and under shoot adjustment on 10B3.png,32938,800,512,publish,docs/reference/calibration/assets/originals,chroma-over-and-under-shoot-adjustment-on-10b3.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Chroma rest adjustment 10B3 of L5002.png,42362,800,512,publish,docs/reference/calibration/assets/originals,chroma-rest-adjustment-10b3-of-l5002.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/G-signal after luminance adjustment 3B3.png,28326,800,512,publish,docs/reference/calibration/assets/originals,g-signal-after-luminance-adjustment-3b3.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/R-signal after adjustment 2B3.png,32303,800,512,publish,docs/reference/calibration/assets/originals,r-signal-after-adjustment-2b3.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/RGB Module diagram.png,2302979,2000,1319,publish,docs/reference/calibration/assets/originals,rgb-module-diagram.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector Diagram Colour Bar.png,218708,895,722,publish,docs/reference/calibration/assets/originals,vector-diagram-colour-bar.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector diagram after adjustment of 2015.png,58822,800,512,publish,docs/reference/calibration/assets/originals,vector-diagram-after-adjustment-of-2015.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector diagram after adjustment of L5007.png,34851,800,512,publish,docs/reference/calibration/assets/originals,vector-diagram-after-adjustment-of-l5007.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector diagram before adjustment.png,61187,800,512,publish,docs/reference/calibration/assets/originals,vector-diagram-before-adjustment.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector diagram with delay line off.png,30874,800,512,publish,docs/reference/calibration/assets/originals,vector-diagram-with-delay-line-off.png,scope-trace,RGB calibration capture
unsorted-source-material/VP415 repair/RGB Module calibration/documentation images/Vector diagram with delay line on.png,36952,800,512,publish,docs/reference/calibration/assets/originals,vector-diagram-with-delay-line-on.png,scope-trace,RGB calibration capture
unsorted-source-material/misc/Disc information bytes from a real VP415.docx,12767,,,convert,docs/reference/assets/originals,disc-information-bytes-from-a-real-vp415.docx,none,real-player ?D/?P/?U/?= responses -> docs/reference/f-codes.md
unsorted-source-material/misc/Disc information bytes from a real VP415.pdf,185612,,,download,docs/reference/assets/originals,disc-information-bytes-from-a-real-vp415.pdf,none,duplicate of the docx in PDF form
unsorted-source-material/misc/MB88303-Fujitsu.pdf,905787,,,download,docs/reference/assets/originals/datasheets,mb88303-fujitsu.pdf,none,device datasheet
unsorted-source-material/misc/vp415Fcode.xlsx,13862,,,convert,docs/reference/assets/originals,vp415fcode.xlsx,none,a typed copy of Table 1; checked against the manual page for docs/reference/f-codes.md
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/markdown.md,124332,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-1/markdown.md,89,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-1/page-metadata.json,1531,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-10/markdown.md,4066,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-10/page-metadata.json,15639,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-11/markdown.md,132,,,source-text,,,none,text source for tools/import_ocr.py
unsorted-source-material/ocr-markdown-service-manual/ocr-playground-download-20260821T150015Z/Philips-VP415-Operating-Instructions.pdf/pages/page-11/page-metadata.json,1744,,,source-text,,,none,text source for tools/import_ocr.py
